hotel,is_canceled,lead_time,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,required_car_parking_spaces,total_of_special_requests,reservation_status
0.0,0.0,0.1723202170963365,0.6363636363636364,0.05263157894736842,1.0,0.03636363636363636,0.0,0.1,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666667,0.0,0.4,0.5
1.0,0.0,0.0013568521031207597,0.8181818181818182,0.05263157894736842,0.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.0,0.0,0.6666666666666667,0.0,0.2,0.5
1.0,0.0,0.03934871099050203,0.6363636363636364,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
0.0,0.0,0.0,0.9999999999999999,0.0,1.0,0.01818181818181818,0.0,0.0,0.75,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
1.0,0.0,0.009497964721845317,0.6363636363636364,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.7142857142857142,0.75,0.0,0.0,0.0,0.1111111111111111,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
1.0,0.0,0.032564450474898234,0.9999999999999999,0.05263157894736842,1.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.5555555555555556,0.36363636363636365,0.0,0.0,0.0,0.6666666666666667,0.0,0.4,0.5
0.0,1.0,0.4369063772048846,0.9999999999999999,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.8571428571428572,0.75,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,1.0,0.350067842605156,0.4545454545454545,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.5714285714285714,0.75,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.3392130257801899,0.4545454545454545,0.10526315789473684,1.0,0.03636363636363636,0.6666666666666666,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.5555555555555556,0.4545454545454545,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
1.0,1.0,0.07869742198100406,0.6363636363636364,0.05263157894736842,1.0,0.03636363636363636,0.6666666666666666,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.3333333333333333,0.5454545454545454,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,0.0,0.11940298507462685,0.4545454545454545,0.10526315789473684,0.0,0.03636363636363636,0.0,0.0,0.75,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.2,0.5
0.0,0.0,0.0,0.09090909090909091,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
1.0,0.0,0.008141112618724558,0.8181818181818182,0.21052631578947367,1.0,0.03636363636363636,0.0,0.0,0.0,0.7142857142857142,0.75,0.0,0.0,0.0,0.1111111111111111,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
0.0,0.0,0.006784260515603799,0.4545454545454545,0.05263157894736842,1.0,0.03636363636363636,0.0,0.0,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.2,0.5
0.0,0.0,0.07462686567164178,0.9090909090909091,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.1111111111111111,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.8,0.5
0.0,0.0,0.11668928086838534,0.0,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.6000000000000001,0.5
1.0,1.0,0.09769335142469471,0.36363636363636365,0.05263157894736842,1.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.1111111111111111,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
1.0,0.0,0.13975576662143827,0.7272727272727273,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.0,0.5714285714285714,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5
0.0,0.0,0.20081411126187243,0.2727272727272727,0.05263157894736842,1.0,0.05454545454545454,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.1111111111111111,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.4,0.5
1.0,0.0,0.014925373134328356,0.2727272727272727,0.05263157894736842,1.0,0.01818181818181818,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
1.0,1.0,0.10040705563093621,0.4545454545454545,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.0
0.0,1.0,0.25508819538670285,0.5454545454545454,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.7142857142857142,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.09974424552429668,0.6666666666666667,0.0,0.0,0.0
0.0,1.0,0.09497964721845319,0.4545454545454545,0.0,1.0,0.03636363636363636,0.3333333333333333,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,1.0,0.28222523744911804,0.4545454545454545,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,1.0,0.37177747625508817,0.4545454545454545,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.0,0.5714285714285714,0.75,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.19267299864314788,0.0,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.0,0.5714285714285714,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,0.0,0.027137042062415195,0.36363636363636365,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.1111111111111111,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
0.0,0.0,0.07869742198100406,0.9999999999999999,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.1111111111111111,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.2,0.5
1.0,0.0,0.020352781546811395,0.2727272727272727,0.05263157894736842,1.0,0.01818181818181818,0.0,0.0,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.5555555555555556,0.4545454545454545,0.0,0.0,0.0,1.0,0.125,0.0,0.5
0.0,0.0,0.2293080054274084,0.09090909090909091,0.05263157894736842,1.0,0.05454545454545454,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.1111111111111111,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.2,0.5
0.0,0.0,0.0,0.6363636363636364,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
0.0,0.0,0.061058344640434185,0.6363636363636364,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.0,0.7142857142857142,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
0.0,0.0,0.018995929443690635,0.36363636363636365,0.0,1.0,0.03636363636363636,0.3333333333333333,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.6000000000000001,0.5
1.0,0.0,0.023066485753052916,0.4545454545454545,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.2,0.5
0.0,0.0,0.17096336499321574,0.7272727272727273,0.10526315789473684,0.0,0.03636363636363636,0.3333333333333333,0.0,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.1111111111111111,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.2,0.5
0.0,1.0,0.3975576662143826,0.09090909090909091,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.5714285714285714,0.75,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.4559023066485753,0.9999999999999999,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.5714285714285714,0.25,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,1.0,0.125,0.0,0.5
0.0,0.0,0.23066485753052915,0.4545454545454545,0.0,1.0,0.03636363636363636,0.3333333333333333,0.0,0.75,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.4,0.5
1.0,0.0,0.023066485753052916,0.6363636363636364,0.0,1.0,0.03636363636363636,0.0,0.0,0.25,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
0.0,0.0,0.024423337856173677,0.5454545454545454,0.10526315789473684,0.0,0.03636363636363636,0.3333333333333333,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
0.0,1.0,0.45454545454545453,0.9999999999999999,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.7142857142857142,0.75,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,1.0,0.028493894165535955,0.9090909090909091,0.0,1.0,0.03636363636363636,0.0,0.0,0.75,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
1.0,0.0,0.0013568521031207597,0.7272727272727273,0.0,1.0,0.01818181818181818,0.0,0.0,0.25,0.8571428571428572,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.2,0.5
0.0,0.0,0.12754409769335143,0.6363636363636364,0.05263157894736842,1.0,0.03636363636363636,0.0,0.0,0.0,0.7142857142857142,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
0.0,0.0,0.025780189959294434,0.4545454545454545,0.0,1.0,0.05454545454545454,0.0,0.0,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.0,0.0,0.6666666666666667,0.0,0.4,0.5
1.0,0.0,0.09769335142469471,0.5454545454545454,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.0,0.42857142857142855,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
1.0,1.0,0.33242876526458615,0.8181818181818182,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.25,0.8571428571428572,0.75,0.0,0.0,0.0,0.1111111111111111,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.4,0.0
0.0,1.0,0.47354138398914514,0.1818181818181818,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,1.0,0.1180461329715061,0.9999999999999999,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.0,0.5714285714285714,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,1.0,0.11940298507462685,0.9999999999999999,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.0,0.5714285714285714,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,0.0,0.6119402985074627,0.4545454545454545,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.5714285714285714,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
0.0,0.0,0.15603799185888736,0.7272727272727273,0.05263157894736842,1.0,0.03636363636363636,0.0,0.0,0.0,0.7142857142857142,0.75,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
0.0,0.0,0.033921302578018994,0.4545454545454545,0.0,1.0,0.03636363636363636,0.0,0.0,0.75,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.2,0.5
0.0,0.0,0.04477611940298507,0.2727272727272727,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.1111111111111111,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.125,0.4,0.5
0.0,1.0,0.19402985074626863,0.7272727272727273,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.5714285714285714,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,0.0,0.1112618724559023,0.7272727272727273,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.5555555555555556,0.4545454545454545,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
1.0,1.0,0.009497964721845317,0.7272727272727273,0.0,1.0,0.01818181818181818,0.0,0.0,0.25,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,0.0,0.03934871099050203,0.36363636363636365,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
0.0,1.0,0.036635006784260515,0.6363636363636364,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.75,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.4,0.0
0.0,1.0,0.19131614654002713,0.0,0.05263157894736842,1.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.1111111111111111,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,0.0,0.33514246947082765,0.5454545454545454,0.05263157894736842,1.0,0.03636363636363636,0.0,0.0,0.25,0.7142857142857142,0.75,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,1.0,0.0,0.2,0.5
0.0,1.0,0.07598371777476254,0.5454545454545454,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.010854816824966078,0.9090909090909091,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
0.0,0.0,0.017639077340569877,0.9999999999999999,0.0,1.0,0.03636363636363636,0.0,0.0,0.75,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.5
1.0,0.0,0.018995929443690635,0.1818181818181818,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.2,0.5
0.0,1.0,0.20488466757123472,0.5454545454545454,0.05263157894736842,0.0,0.03636363636363636,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.2222222222222222,0.36363636363636365,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,1.0,0.37177747625508817,0.0,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.5714285714285714,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,0.0,0.2564450474898236,0.9090909090909091,0.10526315789473684,1.0,0.03636363636363636,0.3333333333333333,0.0,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
1.0,0.0,0.005427408412483039,0.2727272727272727,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
0.0,1.0,0.7069199457259158,0.09090909090909091,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.7142857142857142,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,1.0,0.10176390773405698,0.6363636363636364,0.10526315789473684,1.0,0.07272727272727272,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.3333333333333333,0.5454545454545454,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,1.0,0.30393487109905015,0.5454545454545454,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.4,0.0
0.0,1.0,0.17096336499321574,0.09090909090909091,0.0,1.0,0.05454545454545454,0.0,0.0,0.25,0.8571428571428572,0.75,0.0,0.0,0.0,0.1111111111111111,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,1.0,0.05020352781546811,0.6363636363636364,0.15789473684210525,1.0,0.03636363636363636,0.6666666666666666,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.5555555555555556,0.4545454545454545,0.0,0.0,0.0,0.6666666666666667,0.0,0.2,0.0
1.0,1.0,0.06377204884667571,0.6363636363636364,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.1111111111111111,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.2,0.0
0.0,0.0,0.36906377204884666,0.4545454545454545,0.05263157894736842,1.0,0.03636363636363636,0.0,0.0,0.75,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.5
1.0,0.0,0.0013568521031207597,0.1818181818181818,0.05263157894736842,0.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.2,0.5
1.0,1.0,0.3921302578018996,0.8181818181818182,0.05263157894736842,1.0,0.03636363636363636,0.0,0.0,1.0,0.5714285714285714,0.75,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.11940298507462685,0.9999999999999999,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.0,0.5714285714285714,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,1.0,0.05834464043419267,0.36363636363636365,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.6666666666666665,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.2,0.0
0.0,0.0,0.13704206241519673,0.9090909090909091,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.0,0.7142857142857142,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
1.0,0.0,0.07327001356852103,0.1818181818181818,0.10526315789473684,1.0,0.03636363636363636,0.6666666666666666,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.3333333333333333,0.5454545454545454,0.0,0.0,0.0,0.6666666666666667,0.125,0.0,0.5
1.0,0.0,0.10176390773405698,0.7272727272727273,0.05263157894736842,1.0,0.03636363636363636,0.0,0.0,0.0,0.7142857142857142,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5
0.0,1.0,0.13432835820895522,0.4545454545454545,0.10526315789473684,1.0,0.05454545454545454,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.1111111111111111,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,0.0,0.031207598371777473,0.0,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.1111111111111111,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.2,0.5
1.0,0.0,0.0,0.2727272727272727,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
0.0,0.0,0.0027137042062415195,0.5454545454545454,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.7142857142857142,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5
0.0,0.0,0.0,0.36363636363636365,0.05263157894736842,0.0,0.01818181818181818,0.0,0.0,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.1111111111111111,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
0.0,0.0,0.20352781546811397,0.09090909090909091,0.0,1.0,0.03636363636363636,0.3333333333333333,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.2,0.5
0.0,1.0,0.08276797829036635,0.36363636363636365,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.5714285714285714,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
1.0,0.0,0.021709633649932156,0.8181818181818182,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.42857142857142855,0.25,1.0,0.0,1.0,0.1111111111111111,0.2727272727272727,1.0,0.0,0.0,0.6666666666666667,0.0,0.6000000000000001,0.5
1.0,1.0,0.2971506105834464,0.7272727272727273,0.10526315789473684,1.0,0.01818181818181818,0.0,0.0,0.0,0.7142857142857142,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.004070556309362279,0.0,0.0,1.0,0.03636363636363636,0.0,0.0,0.25,0.42857142857142855,0.25,0.0,0.0,0.0,0.2222222222222222,0.36363636363636365,1.0,0.0,0.0,1.0,0.0,0.0,0.5
1.0,0.0,0.006784260515603799,0.8181818181818182,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.7142857142857142,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
0.0,1.0,0.020352781546811395,0.36363636363636365,0.05263157894736842,1.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0
0.0,0.0,0.0,0.09090909090909091,0.05263157894736842,1.0,0.03636363636363636,0.0,0.0,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.1111111111111111,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
0.0,1.0,0.10854816824966078,0.8181818181818182,0.05263157894736842,1.0,0.03636363636363636,0.0,0.0,0.25,0.5714285714285714,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1534526854219949,0.6666666666666667,0.0,0.0,0.0
0.0,0.0,0.04206241519674355,0.6363636363636364,0.05263157894736842,1.0,0.03636363636363636,0.0,0.0,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.1111111111111111,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.125,0.0,0.5
0.0,0.0,0.1546811397557666,0.7272727272727273,0.0,1.0,0.01818181818181818,0.0,0.0,0.75,0.8571428571428572,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.4,0.5
1.0,0.0,0.08548168249660787,0.0,0.10526315789473684,1.0,0.05454545454545454,0.0,0.0,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.3333333333333333,0.5454545454545454,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
1.0,0.0,0.07462686567164178,0.8181818181818182,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.5555555555555556,0.36363636363636365,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.5
0.0,0.0,0.1818181818181818,0.2727272727272727,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.5714285714285714,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
0.0,1.0,0.029850746268656712,0.6363636363636364,0.05263157894736842,1.0,0.03636363636363636,0.0,0.0,0.0,0.8571428571428572,0.75,0.0,0.0,0.0,0.2222222222222222,0.36363636363636365,0.0,0.0,0.0,0.6666666666666667,0.0,0.2,0.0
1.0,1.0,0.378561736770692,0.9090909090909091,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.25,0.5714285714285714,0.75,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.06784260515603799,0.8181818181818182,0.05263157894736842,1.0,0.03636363636363636,0.0,0.0,0.0,0.7142857142857142,0.75,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.6666666666666667,0.0,0.2,0.5
0.0,0.0,0.004070556309362279,0.6363636363636364,0.0,1.0,0.01818181818181818,0.0,0.0,0.0,0.42857142857142855,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.5
1.0,0.0,0.344640434192673,0.9999999999999999,0.10526315789473684,1.0,0.03636363636363636,0.0,0.0,0.0,0.5714285714285714,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
0.0,1.0,0.14654002713704206,0.6363636363636364,0.0,1.0,0.03636363636363636,0.0,0.0,0.0,0.7142857142857142,0.75,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.0
